  0.37444575  -3.41407378   4.99888671
  0.16908665   4.81312459  -0.86347341
 -2.14724491   6.33778162   1.46753114
 -0.08881805   1.56042523   1.96290815
  0.99248071   6.14426777  -3.09692189
  1.43308433   7.09970466  -4.47440498
 -0.83587827   0.78652940   3.66392036
 -1.06050681   3.65418919   1.85011832
  3.90385603   1.22813277  -3.77688361
 -3.69808907  -7.58628046  14.23684395
  3.08134407  -0.85550435  -0.98038784
  3.30629462   2.34083132  -3.71506542
  2.36947099   0.33924724  -0.80864192
 -3.21030177  -2.04299743   9.34770073
 -1.90503053   6.99415466   0.61192980
 -1.31714528   5.27252519   1.02132403
  1.43782361   5.58536768  -3.34576118
 -2.90757490  -2.03945216   8.89095147
  1.76981999   1.49095320  -0.77294489
 -3.14590511   5.96084103   3.24822688
  1.23005879   6.93602574  -4.04710749
 -0.04660851   2.69542839   1.04834147
  2.23241379  -4.69157667   3.17006183
  1.72029663   2.46160947  -1.42665205
  3.22976448  -6.84717518   3.29073466
  3.12738003  -1.49236936  -0.57179303
 -1.32669558   2.67090453   2.98686497
  1.58996666   6.93961055  -4.58965790
 -2.41752139   4.97520052   2.89488169
 -3.75567243  -0.24722765   8.81892938
  1.95259408   4.10798736  -3.00988165
  0.00017948  -1.32724074   3.99516133
 -0.16062287   7.54857589  -2.42049761
  3.23777790   7.80759522  -7.71236327
  0.87893319   5.82636046  -2.68817013
  0.94133112  -1.77785959   2.92139801
  2.87553845  -0.72413075  -0.77020960
  2.44391540  -4.05300484   2.37388053
  0.61377212   4.55076949  -1.33373530
 -2.53662024   6.12540169   2.21087910
 -2.08054392   6.61938690   1.15627570
  3.09209546   0.93255878  -2.33756228
 -3.77060678   1.58188964   7.46949294
 -0.08078889  -5.61797247   7.33466269
 -2.65658283   6.39541575   2.18831244
  3.82944520  -0.79370271  -2.14889076
  1.70155577  -4.70924257   3.97959827
  0.00377299   6.39441585  -1.80147138
 -0.23129300   4.20136863   0.19591303
 -3.52304906   6.11978092   3.69473790
  1.45577523  -3.44079651   3.39693453
 -3.66055090   2.77161578   6.41211451
 -3.42843628   2.62847847   6.17129557
  0.17319874  -6.03496010   7.26642196
 -3.22615979  -1.48290523   8.95141861
  2.54518843  -3.59540878   1.87877394
  2.54037674   3.46671585  -3.41060199
  1.77951674  -3.46584989   2.93011231
 -2.80107646   6.33918171   2.44722841
  1.27684202   5.22526228  -2.83420974
  0.14875954  -1.75957579   4.09654254
  3.78379644  -0.03355291  -2.65052997
  1.19193194   3.11688308  -1.12556022
  2.40264460   5.34990402  -4.61639492
 -0.36961833   1.75407503   2.23887122
 -0.54086797   1.19579457   2.91445602
  2.60251036  -2.78332527   1.18372840
 -3.33224148  -0.69720639   8.52126701
 -2.93463194   3.42072933   4.83640091
 -2.61289110   6.15048072   2.30647610
 -0.87249758   3.53369073   1.65847832
  2.65103794  -7.70219560   4.80008979
  2.42691513   2.79642347  -2.73769030
 -3.51623057  -0.98385881   9.01223996
 -0.80593784  -0.99487713   4.95506460
  0.21500664  -6.12741089   7.27304820
 -0.66560426   5.03490703   0.22222611
  1.25487913  -2.80231298   3.21941604
  1.02378687  -4.06035017   4.50958232
 -1.66412736  -2.51658846   7.38363239
 -0.54679064  -1.98892576   5.31188028
 -3.87610299   0.74486069   8.25550898
  3.87250980   0.99072247  -3.55180654
 -2.66265272  -1.66684434   8.24411234
 -3.15026924  -1.62990593   8.94783331
 -1.02072208   0.24587551   4.34667649
 -2.41505278   2.52048867   4.73221266
 -0.08249890   7.21464317  -2.28723404
 -1.28405269   3.55757623   2.25789687
  3.61304372  -1.59872407  -1.22052252
  3.36265632   5.30994143  -6.02644055
 -3.57858402  -5.85058653  12.75581593
  1.90286476  -7.03253165   5.42010159
 -1.84704459  -6.65204716  10.75960226
 -0.61731508  -5.37762691   7.95919280
  0.38296721  -2.81248128   4.53491014
  3.54189587  -3.17237156   0.06643486
 -0.65804717  -7.81310414   9.84689885
  3.86441973   0.63848150  -3.27549072
 -1.58836041  -6.47403692  10.23806830
  1.60879005  -5.65576230   4.82863665
  1.33071081   2.09825931  -0.56976070
  0.31301172   5.74912658  -1.78136252
  1.58484416   7.58754610  -5.06792582
  1.33222331   1.13341484   0.15160391
 -2.57494036   7.94960343   0.90020797
 -2.97588480   0.85666518   6.82132832
  3.99264316   0.24733528  -3.17446620
 -2.63103147  -2.70908694   8.97836241
 -3.73919344  -1.11997123   9.44876857
  0.48959834  -0.13109994   2.36392744
  3.05493200  -6.86340666   3.56515699
  1.35340244   6.20382745  -3.68297424
 -2.47653386  -6.96586254  11.93919770
 -1.04866763  -1.02104071   5.33878198
 -0.31419250   5.22607211  -0.44826533
  3.85310361  -1.68744505  -1.51407162
 -2.74876038   1.81559811   5.76144199
  2.84418245   5.09825176  -5.08996249
  1.15811629   6.17976063  -3.37199491
 -0.98982232   6.89778604  -0.68860605
 -2.47261044  -4.94744563  10.41949988
 -0.57397606  -3.86268398   6.75797707
 -0.14382351   6.36585096  -1.55865295
 -3.03510709   1.49378977   6.43231832
  0.71605988   0.06144131   1.87982920
 -2.19049856   1.80495342   4.93203278
 -0.92304701   5.11075588   0.55150360
  0.66389106   0.51022671   1.62149337
 -1.98555102  -4.76679846   9.55342537
 -1.67647469  -0.73770455   6.06799044
  0.93672708  -1.15342528   2.45997835
 -1.87775272   7.45684399   0.22399609
  2.59501013   1.92088087  -2.33317585
  3.86130720   3.12623923  -5.13664022
  1.84199034   3.52263379  -2.40496085
 -1.24898397  -2.44967696   6.71073367
  0.67255467   0.27184673   1.78728295
 -3.13784788   0.90711411   7.02643623
  3.25046521  -5.49607649   2.24635956
  3.03722980   0.99289673  -2.30051724
  2.54208447   3.11685263  -3.15076618
 -1.91417601  -1.17671143   6.75379758
  0.75485001   5.38032673  -2.16752006
 -3.81989926   3.70219306   5.95320409
 -0.59792544  -2.23950333   5.57651565
 -1.49824891  -0.73260205   5.79682490
 -2.70812205  -1.81776162   8.42550429
 -2.56987051   4.40887428   3.54815005
 -0.61691449   3.74833769   1.11411846
 -3.24616529  -1.11555448   8.70591379
  0.78818935   3.10004119  -0.50731491
 -0.23260595   7.12341579  -1.99365292
  1.56759451   4.54772157  -2.76218294
  1.59910280   3.28914973  -1.86551650
  1.10824607  -6.25065217   6.02562003
 -3.73116931  -1.76110949   9.91758608
 -3.44955121   1.45447569   7.08347005
 -1.44320212  -0.64991923   5.65224260
  0.24691425  -7.19456021   8.02554879
  1.23556566  -4.34099866   4.40240050
 -0.73904642   5.34702498   0.09830090
  2.55984978  -7.74968492   4.97248901
  1.74687155   5.81937384  -3.98483770
  3.74919464  -6.75089515   2.43937940
  0.25067125   2.70468144   0.59548204
 -1.39883455   0.00338119   5.09571593
 -3.15496637  -4.51209922  11.11652398
  0.88766927   1.14585161   0.80910739
  2.23041793  -6.04497359   4.18810329
 -0.61237665   2.73865973   1.86457018
 -3.27341371   1.59336877   6.71509399
 -1.86822807  -7.10438148  11.13062822
 -2.77074626  -7.09851170  12.48000317
 -1.75195758  -5.55998981   9.79792873
 -0.47931889  -7.68606293   9.48352553
  0.21714193  -1.03719127   3.45218055
 -0.34060507   5.31554360  -0.47575009
  3.00297279   1.87824274  -2.91314124
  0.14441687   0.32207064   2.54182172
  3.54898100   5.82189157  -6.68989017
  1.10167278  -6.43683331   6.17511581
  3.66155152   6.52883525  -7.38895372
 -2.07434372  -6.27173289  10.81531524
  1.40897843   0.27194813   0.68257126
 -1.68748343  -5.70950365   9.81335287
  1.37446532   0.94992916   0.22585515
  1.56112400  -7.92672602   6.60335852
 -3.45605785   4.26691198   4.98390279
 -1.96167875   5.57934762   1.75800740
 -2.20767975   6.66914032   1.30966439
  1.34266182   7.79149240  -4.85761202
  2.75513725   0.08212963  -1.19430310
 -1.24430071  -3.65725401   7.60939157
  2.24415722  -6.38799181   4.42475802
  1.40265653   0.12558129   0.80182924
 -3.94627749   1.36974601   7.89210672
  0.81736390   4.20619353  -1.38069100
 -0.90583044  -6.67259761   9.36319388
  3.32792995   2.58553909  -3.93104925
 -3.99079154   0.27166424   8.78243914
 -0.30040673  -5.26323172   7.39803388
 -0.60520768   7.01692583  -1.35488285
 -0.31266907   1.44773083   2.38320548
  2.16127783  -0.94984511   0.47046709
 -1.42022554   7.07070288  -0.17268885
  2.27791436   2.49462112  -2.28783738
 -0.22914277  -0.76886865   3.92036564
 -3.71389813   5.43515873   4.49447815
 -2.59300467   0.52197604   6.49802498
  1.77406427   0.86219305  -0.30774119
 -0.21211206   2.88104848   1.15738172
 -2.77823040  -2.12496151   8.76106673
 -1.27100314  -4.17135030   8.03501744
  0.85911371   1.26277588   0.76424753
 -2.46603796   5.87019287   2.29641228
  1.90741472  -1.49157184   1.25755680
 -2.05720321  -6.19815774  10.73442313
  3.33939474  -0.89846661  -1.33524215
 -1.84750731  -3.19704958   8.16904815
  2.12400013  -1.57781034   0.99735755
 -2.49070419   5.33381702   2.73569352
 -1.70001462  -1.54194140   6.70647797
 -3.27109229  -1.75718499   9.22452718
  0.60967505  -2.23281771   3.76010071
  1.46690595  -5.75591425   5.11657677
  0.37274492  -3.83791689   5.31932030
 -0.59416927  -6.61095839   8.84947269
  1.15554225  -1.12964261   2.11391858
  1.18094104  -3.88347544   4.14119502
  1.43213403  -3.23911385   3.28113434
  1.08629368  -1.20226541   2.27225853
  3.56139290  -6.09268385   2.22742353
 -2.32852062  -0.07892922   6.55197785
  1.67425362   3.30251564  -1.98826716
 -2.11015538  -4.10282604   9.24235260
 -3.04483002   4.56112131   4.14640404
  0.85843153  -6.81456677   6.82327779
 -0.39889842  -1.69786517   4.87174651
 -0.33019605  -7.94569403   9.45456460
  1.29555802  -4.46916973   4.40854027
  2.16228412  -7.97919090   5.74096700
 -1.19825589  -4.97312526   8.52722779
  1.29607679  -5.72025512   5.34607616
 -0.67073128  -3.71078401   6.78918493
  2.73543322  -5.20172695   2.79814538
  2.66333455  -5.78161645   3.34121051
 -1.94847206   1.58216977   4.73608077
  0.90768589   6.41692649  -3.17422371
  0.65799332   7.03007625  -3.25954716
  0.32591470  -4.46104870   5.85691448
  2.95952826  -0.27725799  -1.23134889
 -1.88176779  -1.98382215   7.31051829
 -1.45540740   0.38048059   4.89775065
 -3.04628367  -3.76203850  10.39095438
  3.51863576  -6.90628447   2.90175971
  1.16441500  -1.01876676   2.01745257
 -0.16429420  -5.21835140   7.16020485
  1.11453569  -7.58228627   7.01491117
  0.35772888   7.27485239  -2.99273262
  1.17849184  -1.11045568   2.06510400
  0.35108747   7.38493717  -3.06533409
  1.76837296   4.19863174  -2.80153325
  0.17996245  -7.88242142   8.64187240
  3.94963699   2.88061825  -5.08491917
 -2.25058694   3.29521207   3.90447136
 -3.15361381   2.32206059   5.98887528
 -3.12242028   0.83695751   7.05591229
 -3.49126903  -4.51026032  11.61959879
 -0.76336003   4.35785942   0.87664549
 -0.41301670  -4.35154682   6.88318517
 -1.07347059  -2.06616450   6.15982925
  2.10803713   6.25486114  -4.85320154
  1.02317104   5.70203052  -2.81127945
  2.17584308  -1.56106320   0.90703278
  3.46282856  -2.91169412  -0.01047225
  3.78192683   1.73816689  -3.97651542
 -2.46377320   6.56312363   1.77331709
 -2.88900638   6.54557100   2.42433131
  1.57013070   1.46551054  -0.45432895
 -3.24943979  -2.67885748   9.88330279
  0.20323523   5.64901807  -1.54161640
  0.24275375  -0.92163371   3.32709466
  2.88911849   6.46968765  -6.18594348
 -0.12117333  -7.46912950   8.78360713
 -0.85234911   0.51882372   3.88940588
  1.37144912   3.46395754  -1.65514183
  1.93006355  -5.13117050   3.95328255
  0.16041974  -2.61547319   4.72097528
 -1.21829863  -4.99659282   8.57489256
 -2.80002197  -2.84916507   9.33690676
  0.68873654  -1.53829262   3.12061466
 -1.90283746   0.77706080   5.27146059
 -3.64436726  -7.22018252  13.88168778
  2.03946614   0.84371413  -0.69198480
 -2.05771714  -3.60301752   8.78883885
 -0.46078150  -4.13597213   6.79315134
  1.50236868  -4.10967713   3.82870483
 -1.12617432  -5.53344881   8.83934809
  1.89072059   7.30266178  -5.31307722
 -0.84234020   6.97058201  -0.96442621
  1.46732694   5.09943100  -3.02556365
  1.63237944   3.65218957  -2.18771134
 -0.46155669  -5.18701235   7.58259430
 -3.84337901  -2.23406437  10.44061679
 -1.35313696  -4.97936044   8.76422577
 -0.60552403  -7.98082565   9.89390528
 -1.83783661  -2.93728778   7.95972075
 -2.42356962   3.19387178   4.23995059
  2.57376948   2.00408288  -2.36371638
 -0.56062872   0.68899481   3.32419698
  3.10216763  -0.97540475  -0.92169789
 -0.87053604  -3.40116372   6.85667684
  2.15291510   0.02654571  -0.24928193
 -0.82566786   4.18473897   1.09994757
  2.46811277   4.19852878  -3.85106574
  2.04061679   1.21689442  -0.97359601
 -0.98083564   3.96260540   1.49929941
 -2.27184867   2.32855210   4.66135894
  2.32325774  -6.02848771   4.03647916
  3.59443129   0.07036576  -2.44442126
 -1.37947653  -2.44381900   6.90207904
  1.37011496  -6.52563704   5.83905534
 -0.49084014  -5.63440851   7.96206659
  2.66800476  -4.82928478   2.61995644
  2.15083402   2.75632380  -2.29349388
 -2.66197164  -1.09582107   7.81482326
  2.89584383   3.11046255  -3.67661266
  3.91897723  -3.89144699   0.04011940
  0.11538765  -7.84386160   8.70981472
  3.07424819   0.51652914  -1.99876913
  0.70420844  -3.52972856   4.59098375
 -2.76198121   7.13968246   1.78820997
 -2.40109742   6.50309226   1.72432693
 -0.74436130  -1.71704678   5.40432704
  1.98964575  -7.60231626   5.71726858
  2.60467053   2.74298875  -2.96424735
  2.31970424   5.39473017  -4.52560398
 -1.45180604   7.54399421  -0.48028660
  0.27251302  -7.08907383   7.90803585
 -3.28039457  -0.79481900   8.51670610
 -3.10635405   1.31952483   6.66988745
 -2.90965961   2.98620503   5.12483564
  1.42921844   3.51092404  -1.77702069
 -0.03858385   2.40065203   1.25738675
 -2.48231675   3.63063281   4.00050052
 -0.03995340  -2.01843735   4.57375811
 -2.81913422   1.30531333   6.24971634
 -3.56020682  -6.14210380  12.94688808
  2.80570139  -7.07753022   4.09959557
  0.48447622   7.67624358  -3.48389702
  3.43687093  -3.44282037   0.42680888
  1.57333760   1.51958878  -0.49969799
  0.66232772   7.39457650  -3.53942395
  2.52317769  -5.02754779   2.98589430
  3.03211124  -4.91136294   2.13535535
  3.91129293  -2.53369433  -0.96666865
 -3.99582100   6.92636633   3.79895675
  2.92350873  -1.74931941  -0.07327353
  0.90053176  -3.62853267   4.37060187
  3.91960165  -5.56884672   1.29723257
  0.22144055  -1.64625852   3.90253306
 -0.16381292  -2.00444053   4.74904977
  2.41078084  -5.90216469   3.81045225
 -2.17725651  -1.03934851   7.04539616
 -0.01524567  -6.53578932   7.92471050
  3.20681991   1.83403133  -3.18575336
  0.59728975  -7.82433452   7.97231626
  2.76142548   1.17216613  -2.02126282
  1.90912234   4.63567773  -3.34044180
  0.68789629  -4.23413163   5.14375429
 -2.02612379  -0.83168458   6.66294913
  1.33132974   1.10973093   0.17070719
 -3.33213749  -7.01757692  13.26138893
  1.00767828  -0.05937783   1.53301595
  1.28755646   2.27704375  -0.63911751
  1.83801484  -4.45974832   3.58778897
  3.12601693   5.39290313  -5.73370274
  3.85842578   7.53720370  -8.44054145
  2.15223268   5.54196620  -4.38482368
  0.65157190   0.09599129   1.95064867
  3.42650450  -3.53799022   0.51373592
  0.64072293   3.94587555  -0.92049105
 -3.86413649  -4.20911385  11.95304013
 -3.03312343   7.31752451   2.06154177
  2.90168575   1.92416058  -2.79564906
 -0.12562791   1.60419433   1.98529612
  2.75884540  -5.23832797   2.79047789
 -2.32475933  -6.55445219  11.40297813
  0.41833073  -3.91580476   5.30935747
  1.03906708   5.73712850  -2.86144700
 -3.74407187   6.57707285   3.68330317
  0.91770735   3.19414028  -0.77216624
 -1.10070830   3.60291768   1.94887419
 -3.60373937  -4.32182274  11.64697611
 -0.08344009   1.21685530   2.21251865
 -2.45991683   4.97004968   2.96233799
 -3.01533002  -1.53850611   8.67687461
 -2.35604663   7.81502828   0.67279874
 -2.82788072  -6.56001896  12.16183529
 -2.48742260  -2.86494348   8.87984151
 -3.65878071   0.18254302   8.35126380
  1.08158333  -7.03029813   6.65034860
 -1.74506515   3.61100678   2.90934265
  0.30877342   0.90489198   1.85817088
  1.56130432   0.46975844   0.30572470
 -0.00707189   5.27971891  -0.94918135
  0.28640845   5.74014455  -1.73472108
 -0.43853468   4.62446277   0.18945494
 -3.00854178  -2.91467114   9.69881602
 -0.07714165  -0.76468074   3.68922303
  2.82398524   4.03564752  -4.26271350
  2.99141925  -6.24221271   3.19453066
 -1.83764534  -6.24412210  10.43955959
 -2.33230913  -3.68186138   9.25985973
  0.51983657   0.39419753   1.92459701
  1.12249460   7.56241723  -4.35555483
 -0.66376839   3.36653896   1.47074836
 -2.35219588  -3.01024088   8.78597447
  3.58346497  -3.33668596   0.12731701
 -3.34343034   5.60571740   3.81085747
 -3.15432459   6.58635878   2.79171779
 -2.86367102   2.22841836   5.62419277
 -2.66831647  -3.91407523   9.93803113
  0.96766915  -6.58134656   6.48450619
  0.58967812   5.41208940  -1.94358423
 -3.58337688   1.35549791   7.35844189
  3.44961108   7.16973977  -7.55172144
  1.82929345  -7.02353713   5.52371267
  1.90273323   1.35426085  -0.86979549
 -3.49276399  -3.43827063  10.81784896
  2.88352450   5.24371478  -5.25807284
  3.47524095  -4.94421695   1.49530128
  3.87518650  -0.91952060  -2.12313929
  2.87151053  -1.70541590  -0.02820388
  2.28447191   5.22518366  -4.34559562
  0.10701935   2.82993750   0.71701786
 -2.57918032  -4.67835145  10.37753406
 -0.81128403  -2.91032438   6.39966933
 -2.92854999  -5.85902423  11.78709316
